Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Spread,Total,True_Total,Over,Under,Push
2015,1,2015-09-14,ATL,26,1,PHI,24,2.5,54.5,50,0,1,0
2015,1,2015-09-13,BUF,27,1,CLT,14,2.5,45.0,41,0,1,0
2015,1,2015-09-13,CHI,23,1,GNB,31,6.5,49.0,54,1,0,0
2015,1,2015-09-13,CRD,31,1,NOR,19,-2.0,48.5,50,1,0,0
2015,1,2015-09-13,DAL,27,1,NYG,26,-6.0,51.5,53,1,0,0
2015,1,2015-09-13,DEN,19,1,RAV,13,-4.5,48.0,32,0,1,0
2015,1,2015-09-13,HTX,20,1,KAN,27,-1.0,41.0,47,1,0,0
2015,1,2015-09-13,JAX,9,1,CAR,20,3.0,40.5,29,0,1,0
2015,1,2015-09-10,NWE,28,1,PIT,21,-7.0,52.0,49,0,1,0
2015,1,2015-09-13,NYJ,31,1,CLE,10,-3.5,39.5,41,1,0,0
2015,1,2015-09-13,RAI,13,1,CIN,33,3.0,43.0,46,1,0,0
2015,1,2015-09-13,RAM,34,1,SEA,31,4.0,40.5,65,1,0,0
2015,1,2015-09-13,SDG,33,1,DET,28,-2.5,45.5,61,1,0,0
2015,1,2015-09-14,SFO,20,1,MIN,3,1.5,41.5,23,0,1,0
2015,1,2015-09-13,TAM,14,1,OTI,42,-3.0,41.0,56,1,0,0
2015,1,2015-09-13,WAS,10,1,MIA,17,3.0,43.5,27,0,1,0
2015,2,2015-09-20,BUF,32,1,NWE,40,1.0,44.0,72,1,0,0
2015,2,2015-09-20,CAR,24,1,HTX,17,-3.0,39.5,41,1,0,0
2015,2,2015-09-20,CHI,23,1,CRD,48,2.0,46.0,71,1,0,0
2015,2,2015-09-20,CIN,24,1,SDG,19,-3.0,47.0,43,0,1,0
2015,2,2015-09-20,CLE,28,1,OTI,14,2.0,41.0,42,1,0,0
2015,2,2015-09-21,CLT,7,1,NYJ,20,-7.0,46.5,27,0,1,0
2015,2,2015-09-20,GNB,27,1,SEA,17,-3.0,49.0,44,0,1,0
2015,2,2015-09-20,JAX,23,1,MIA,20,6.0,41.5,43,1,0,0
2015,2,2015-09-17,KAN,24,1,DEN,31,-3.0,42.0,55,1,0,0
2015,2,2015-09-20,MIN,26,1,DET,16,-2.0,43.5,42,0,1,0
2015,2,2015-09-20,NOR,19,1,TAM,26,-10.0,47.5,45,0,1,0
2015,2,2015-09-20,NYG,20,1,ATL,24,-2.5,51.0,44,0,1,0
2015,2,2015-09-20,PHI,10,1,DAL,20,-5.0,55.0,30,0,1,0
2015,2,2015-09-20,PIT,43,1,SFO,18,-6.5,45.5,61,1,0,0
2015,2,2015-09-20,RAI,37,1,RAV,33,6.0,43.0,70,1,0,0
2015,2,2015-09-20,WAS,24,1,RAM,10,3.0,41.0,34,0,1,0
2015,3,2015-09-27,CAR,27,1,NOR,22,-9.5,43.5,49,1,0,0
2015,3,2015-09-27,CLE,20,1,RAI,27,-3.5,42.5,47,1,0,0
2015,3,2015-09-27,CRD,47,1,SFO,7,-6.5,45.0,54,1,0,0
2015,3,2015-09-27,DAL,28,1,ATL,39,1.0,43.5,67,1,0,0
2015,3,2015-09-27,DET,12,1,DEN,24,3.0,44.5,36,0,1,0
2015,3,2015-09-28,GNB,38,1,KAN,28,-6.0,49.0,66,1,0,0
2015,3,2015-09-27,HTX,19,1,TAM,9,-6.5,40.5,28,0,1,0
2015,3,2015-09-27,MIA,14,1,BUF,41,-2.5,41.5,55,1,0,0
2015,3,2015-09-27,MIN,31,1,SDG,14,-1.0,44.5,45,1,0,0
2015,3,2015-09-27,NWE,51,1,JAX,17,-13.5,49.0,68,1,0,0
2015,3,2015-09-24,NYG,32,1,WAS,21,-3.5,44.0,53,1,0,0
2015,3,2015-09-27,NYJ,17,1,PHI,24,-1.5,45.5,41,0,1,0
2015,3,2015-09-27,OTI,33,1,CLT,35,3.5,46.0,68,1,0,0
2015,3,2015-09-27,RAM,6,1,PIT,12,1.0,48.0,18,0,1,0
2015,3,2015-09-27,RAV,24,1,CIN,28,-2.5,44.5,52,1,0,0
2015,3,2015-09-27,SEA,26,1,CHI,0,-14.5,43.5,26,0,1,0
2015,4,2015-10-04,ATL,48,1,HTX,21,-6.0,47.0,69,1,0,0
2015,4,2015-10-04,BUF,10,1,NYG,24,-5.5,45.5,34,0,1,0
2015,4,2015-10-04,CHI,22,1,RAI,20,3.0,44.0,42,0,1,0
2015,4,2015-10-04,CIN,36,1,KAN,21,-3.5,45.0,57,1,0,0
2015,4,2015-10-04,CLT,16,1,JAX,13,-9.5,48.0,29,0,1,0
2015,4,2015-10-04,CRD,22,1,RAM,24,-7.0,44.0,46,1,0,0
2015,4,2015-10-04,DEN,23,1,MIN,20,-7.0,42.5,43,1,0,0
2015,4,2015-10-04,MIA,14,1,NYJ,27,1.5,42.0,41,0,1,0
2015,4,2015-10-04,NOR,26,1,DAL,20,-3.0,48.0,46,0,1,0
2015,4,2015-10-01,PIT,20,1,RAV,23,2.5,43.5,43,0,1,0
2015,4,2015-10-04,SDG,30,1,CLE,27,-7.0,44.5,57,1,0,0
2015,4,2015-10-05,SEA,13,1,DET,10,-9.5,43.0,23,0,1,0
2015,4,2015-10-04,SFO,3,1,GNB,17,7.5,48.0,20,0,1,0
2015,4,2015-10-04,TAM,23,1,CAR,37,3.0,40.0,60,1,0,0
2015,4,2015-10-04,WAS,23,1,PHI,20,3.0,44.0,43,0,1,0
2015,5,2015-10-11,ATL,25,1,WAS,19,-7.0,48.0,44,0,1,0
2015,5,2015-10-11,CIN,27,1,SEA,24,-3.0,43.5,51,1,0,0
2015,5,2015-10-11,DAL,6,1,NWE,30,9.0,49.5,36,0,1,0
2015,5,2015-10-11,DET,17,1,CRD,42,3.0,45.5,59,1,0,0
2015,5,2015-10-11,GNB,24,1,RAM,10,-9.0,45.5,34,0,1,0
2015,5,2015-10-08,HTX,20,1,CLT,27,-2.0,44.5,47,1,0,0
2015,5,2015-10-11,KAN,17,1,CHI,18,-9.0,45.0,35,0,1,0
2015,5,2015-10-11,NYG,30,1,SFO,27,-6.5,43.0,57,1,0,0
2015,5,2015-10-11,OTI,13,1,BUF,14,1.0,42.0,27,0,1,0
2015,5,2015-10-11,PHI,39,1,NOR,17,-6.0,49.5,56,1,0,0
2015,5,2015-10-11,RAI,10,1,DEN,16,4.0,44.0,26,0,1,0
2015,5,2015-10-11,RAV,30,1,CLE,33,-6.0,42.5,63,1,0,0
2015,5,2015-10-12,SDG,20,1,PIT,24,-3.5,46.0,44,0,1,0
2015,5,2015-10-11,TAM,38,1,JAX,31,-2.5,41.5,69,1,0,0
2015,6,2015-10-18,BUF,21,1,CIN,34,3.0,43.0,55,1,0,0
2015,6,2015-10-18,CLE,23,1,DEN,26,3.5,42.0,49,1,0,0
2015,6,2015-10-18,CLT,27,1,NWE,34,9.5,54.5,61,1,0,0
2015,6,2015-10-18,DET,37,1,CHI,34,-3.0,44.0,71,1,0,0
2015,6,2015-10-18,GNB,27,1,SDG,20,-10.5,51.0,47,0,1,0
2015,6,2015-10-18,JAX,20,1,HTX,31,-2.5,43.0,51,1,0,0
2015,6,2015-10-18,MIN,16,1,KAN,10,-3.5,43.0,26,0,1,0
2015,6,2015-10-15,NOR,31,1,ATL,21,3.0,51.0,52,1,0,0
2015,6,2015-10-18,NYJ,34,1,WAS,20,-7.0,40.5,54,1,0,0
2015,6,2015-10-18,OTI,10,1,MIA,38,-2.0,43.5,48,1,0,0
2015,6,2015-10-19,PHI,27,1,NYG,7,-5.0,49.5,34,0,1,0
2015,6,2015-10-18,PIT,25,1,CRD,13,3.5,45.0,38,0,1,0
2015,6,2015-10-18,SEA,23,1,CAR,27,-7.0,40.5,50,1,0,0
2015,6,2015-10-18,SFO,25,1,RAV,20,2.0,43.5,45,1,0,0
2015,7,2015-10-25,CAR,27,1,PHI,16,-3.0,45.0,43,0,1,0
2015,7,2015-10-25,CLT,21,1,NOR,27,-4.0,52.0,48,0,1,0
2015,7,2015-10-26,CRD,26,1,RAV,18,-8.0,49.0,44,0,1,0
2015,7,2015-10-25,DET,19,1,MIN,28,2.0,44.5,47,1,0,0
2015,7,2015-10-25,JAX,34,1,BUF,31,4.0,41.0,65,1,0,0
2015,7,2015-10-25,KAN,23,1,PIT,13,-3.0,43.0,36,0,1,0
2015,7,2015-10-25,MIA,44,1,HTX,26,-4.5,44.5,70,1,0,0
2015,7,2015-10-25,NWE,30,1,NYJ,23,-7.5,47.5,53,1,0,0
2015,7,2015-10-25,NYG,27,1,DAL,20,-3.0,45.0,47,1,0,0
2015,7,2015-10-25,OTI,7,1,ATL,10,6.0,47.0,17,0,1,0
2015,7,2015-10-25,RAM,24,1,CLE,6,-6.5,41.5,30,0,1,0
2015,7,2015-10-25,SDG,29,1,RAI,37,-3.5,47.0,66,1,0,0
2015,7,2015-10-22,SFO,3,1,SEA,20,6.5,42.0,23,0,1,0
2015,7,2015-10-25,WAS,31,1,TAM,30,-3.0,42.5,61,1,0,0
2015,8,2015-11-01,ATL,20,1,TAM,23,-7.0,48.5,43,0,1,0
2015,8,2015-11-02,CAR,29,1,CLT,26,-6.5,46.5,55,1,0,0
2015,8,2015-11-01,CHI,20,1,MIN,23,1.0,43.0,43,0,0,1
2015,8,2015-11-01,CLE,20,1,CRD,34,6.0,46.0,54,1,0,0
2015,8,2015-11-01,DAL,12,1,SEA,13,4.5,41.0,25,0,1,0
2015,8,2015-11-01,DEN,29,1,GNB,10,2.5,45.5,39,0,1,0
2015,8,2015-11-01,HTX,20,1,OTI,6,-3.5,42.5,26,0,1,0
2015,8,2015-11-01,KAN,45,1,DET,10,-3.5,45.0,55,1,0,0
2015,8,2015-11-01,NOR,52,1,NYG,49,-3.0,49.5,101,1,0,0
2015,8,2015-10-29,NWE,36,1,MIA,7,-7.5,50.5,43,0,1,0
2015,8,2015-11-01,PIT,10,1,CIN,16,-1.0,48.5,26,0,1,0
2015,8,2015-11-01,RAI,34,1,NYJ,20,3.0,44.0,54,1,0,0
2015,8,2015-11-01,RAM,27,1,SFO,6,-7.5,39.5,33,0,1,0
2015,8,2015-11-01,RAV,29,1,SDG,26,-3.5,51.0,55,1,0,0
2015,9,2015-11-08,BUF,33,1,MIA,17,-3.0,44.0,50,1,0,0
2015,9,2015-11-08,CAR,37,1,GNB,29,2.5,46.0,66,1,0,0
2015,9,2015-11-05,CIN,31,1,CLE,10,-11.0,45.0,41,0,1,0
2015,9,2015-11-08,CLT,27,1,DEN,24,5.5,45.5,51,1,0,0
2015,9,2015-11-08,DAL,27,1,PHI,33,3.0,43.5,60,1,0,0
2015,9,2015-11-08,MIN,21,1,RAM,18,-1.0,40.0,39,0,1,0
2015,9,2015-11-08,NOR,28,1,OTI,34,-7.5,48.0,62,1,0,0
2015,9,2015-11-08,NWE,27,1,WAS,10,-14.0,52.0,37,0,1,0
2015,9,2015-11-08,NYJ,28,1,JAX,23,-8.0,42.0,51,1,0,0
2015,9,2015-11-08,PIT,38,1,RAI,35,-4.5,48.5,73,1,0,0
2015,9,2015-11-09,SDG,19,1,CHI,22,-4.5,49.5,41,0,1,0
2015,9,2015-11-08,SFO,17,1,ATL,16,7.5,44.0,33,0,1,0
2015,9,2015-11-08,TAM,18,1,NYG,32,1.0,49.5,50,1,0,0
2015,10,2015-11-16,CIN,6,1,HTX,10,-10.5,47.0,16,0,1,0
2015,10,2015-11-15,DEN,13,1,KAN,29,-4.5,42.0,42,0,0,1
2015,10,2015-11-15,GNB,16,1,DET,18,-10.5,49.5,34,0,1,0
2015,10,2015-11-15,NYG,26,1,NWE,27,7.5,54.0,53,0,1,0
2015,10,2015-11-12,NYJ,17,1,BUF,22,-2.5,42.5,39,0,1,0
2015,10,2015-11-15,OTI,10,1,CAR,27,4.0,44.5,37,0,1,0
2015,10,2015-11-15,PHI,19,1,MIA,20,-6.0,49.5,39,0,1,0
2015,10,2015-11-15,PIT,30,1,CLE,9,-6.0,41.5,39,0,1,0
2015,10,2015-11-15,RAI,14,1,MIN,30,-3.0,44.0,44,0,0,1
2015,10,2015-11-15,RAM,13,1,CHI,37,-6.5,42.5,50,1,0,0
2015,10,2015-11-15,RAV,20,1,JAX,22,-5.0,47.5,42,0,1,0
2015,10,2015-11-15,SEA,32,1,CRD,39,-3.0,44.5,71,1,0,0
2015,10,2015-11-15,TAM,10,1,DAL,6,-1.0,43.0,16,0,1,0
2015,10,2015-11-15,WAS,47,1,NOR,14,1.0,50.0,61,1,0,0
2015,11,2015-11-22,ATL,21,1,CLT,24,-4.5,47.5,45,0,1,0
2015,11,2015-11-22,CAR,44,1,WAS,16,-7.0,44.5,60,1,0,0
2015,11,2015-11-22,CHI,15,1,DEN,17,1.0,41.0,32,0,1,0
2015,11,2015-11-22,CRD,34,1,CIN,31,-4.5,48.5,65,1,0,0
2015,11,2015-11-22,DET,18,1,RAI,13,1.0,49.0,31,0,1,0
2015,11,2015-11-22,HTX,24,1,NYJ,17,3.0,40.5,41,1,0,0
2015,11,2015-11-19,JAX,19,1,OTI,13,-2.5,43.0,32,0,1,0
2015,11,2015-11-22,MIA,14,1,DAL,24,1.5,46.0,38,0,1,0
2015,11,2015-11-22,MIN,13,1,GNB,30,-1.0,44.0,43,0,1,0
2015,11,2015-11-23,NWE,20,1,BUF,13,-7.0,48.0,33,0,1,0
2015,11,2015-11-22,PHI,17,1,TAM,45,-6.0,44.5,62,1,0,0
2015,11,2015-11-22,RAV,16,1,RAM,13,-2.5,42.0,29,0,1,0
2015,11,2015-11-22,SDG,3,1,KAN,33,3.0,45.0,36,0,1,0
2015,11,2015-11-22,SEA,29,1,SFO,13,-13.5,40.0,42,1,0,0
2015,12,2015-11-29,ATL,10,1,MIN,20,-2.5,45.5,30,0,1,0
2015,12,2015-11-29,CIN,31,1,RAM,7,-8.5,42.0,38,0,1,0
2015,12,2015-11-30,CLE,27,1,RAV,33,-3.5,41.5,60,1,0,0
2015,12,2015-11-29,CLT,25,1,TAM,12,-3.0,46.0,37,0,1,0
2015,12,2015-11-26,DAL,14,1,CAR,33,-1.5,45.5,47,1,0,0
2015,12,2015-11-29,DEN,30,1,NWE,24,2.5,43.5,54,1,0,0
2015,12,2015-11-26,DET,45,1,PHI,14,-2.0,46.0,59,1,0,0
2015,12,2015-11-26,GNB,13,1,CHI,17,-8.5,44.5,30,0,1,0
2015,12,2015-11-29,HTX,24,1,NOR,6,-3.0,48.0,30,0,1,0
2015,12,2015-11-29,JAX,25,1,SDG,31,-4.5,46.5,56,1,0,0
2015,12,2015-11-29,KAN,30,1,BUF,22,-5.5,41.5,52,1,0,0
2015,12,2015-11-29,NYJ,38,1,MIA,20,-4.0,42.5,58,1,0,0
2015,12,2015-11-29,OTI,21,1,RAI,24,1.0,44.0,45,1,0,0
2015,12,2015-11-29,SEA,39,1,PIT,30,-3.5,45.5,69,1,0,0
2015,12,2015-11-29,SFO,13,1,CRD,19,9.5,45.0,32,0,1,0
2015,12,2015-11-29,WAS,20,1,NYG,14,2.5,47.0,34,0,1,0
2015,13,2015-12-06,BUF,30,1,HTX,21,-3.5,41.5,51,1,0,0
2015,13,2015-12-06,CHI,20,1,SFO,26,-6.5,43.5,46,1,0,0
2015,13,2015-12-06,CLE,3,1,CIN,37,9.0,43.5,40,0,1,0
2015,13,2015-12-03,DET,23,1,GNB,27,3.0,46.5,50,1,0,0
2015,13,2015-12-06,MIA,15,1,RAV,13,-3.5,42.5,28,0,1,0
2015,13,2015-12-06,MIN,7,1,SEA,38,1.5,42.0,45,1,0,0
2015,13,2015-12-06,NOR,38,1,CAR,41,6.5,50.0,79,1,0,0
2015,13,2015-12-06,NWE,28,1,PHI,35,-8.0,49.0,63,1,0,0
2015,13,2015-12-06,NYG,20,1,NYJ,23,2.5,46.5,43,0,1,0
2015,13,2015-12-06,OTI,42,1,JAX,39,-2.5,43.5,81,1,0,0
2015,13,2015-12-06,PIT,45,1,CLT,10,-7.5,49.0,55,1,0,0
2015,13,2015-12-06,RAI,20,1,KAN,34,3.0,44.5,54,1,0,0
2015,13,2015-12-06,RAM,3,1,CRD,27,4.5,43.0,30,0,1,0
2015,13,2015-12-06,SDG,3,1,DEN,17,3.5,43.5,20,0,1,0
2015,13,2015-12-06,TAM,23,1,ATL,19,-1.0,46.0,42,0,1,0
2015,13,2015-12-07,WAS,16,1,DAL,19,-3.5,42.0,35,0,1,0
2015,14,2015-12-13,CAR,38,1,ATL,0,-7.5,46.5,38,0,1,0
2015,14,2015-12-13,CHI,21,1,WAS,24,-3.5,43.0,45,1,0,0
2015,14,2015-12-13,CIN,20,1,PIT,33,-2.5,50.0,53,1,0,0
2015,14,2015-12-13,CLE,24,1,SFO,10,-1.5,41.5,34,0,1,0
2015,14,2015-12-10,CRD,23,1,MIN,20,-8.5,46.5,43,0,1,0
2015,14,2015-12-13,DEN,12,1,RAI,15,-6.5,43.5,27,0,1,0
2015,14,2015-12-13,GNB,28,1,DAL,7,-6.5,42.5,35,0,1,0
2015,14,2015-12-13,HTX,6,1,NWE,27,3.5,45.0,33,0,1,0
2015,14,2015-12-13,JAX,51,1,CLT,16,-1.5,46.0,67,1,0,0
2015,14,2015-12-13,KAN,10,1,SDG,3,-10.5,44.0,13,0,1,0
2015,14,2015-12-14,MIA,24,1,NYG,31,1.0,46.5,55,1,0,0
2015,14,2015-12-13,NYJ,30,1,OTI,8,-7.0,43.0,38,0,1,0
2015,14,2015-12-13,PHI,23,1,BUF,20,-1.0,47.0,43,0,1,0
2015,14,2015-12-13,RAM,21,1,DET,14,3.5,41.0,35,0,1,0
2015,14,2015-12-13,RAV,6,1,SEA,35,11.0,41.0,41,0,0,1
2015,14,2015-12-13,TAM,17,1,NOR,24,-4.5,50.5,41,0,1,0
2015,15,2015-12-20,CLT,10,1,HTX,16,-1.5,42.0,26,0,1,0
2015,15,2015-12-19,DAL,16,1,NYJ,19,3.0,41.5,35,0,1,0
2015,15,2015-12-20,JAX,17,1,ATL,23,-3.0,49.0,40,0,1,0
2015,15,2015-12-20,MIN,38,1,CHI,17,-5.5,43.0,55,1,0,0
2015,15,2015-12-21,NOR,27,1,DET,35,-2.5,51.5,62,1,0,0
2015,15,2015-12-20,NWE,33,1,OTI,16,-14.0,46.5,49,1,0,0
2015,15,2015-12-20,NYG,35,1,CAR,38,4.0,48.0,73,1,0,0
2015,15,2015-12-20,PHI,17,1,CRD,40,3.5,51.5,57,1,0,0
2015,15,2015-12-20,PIT,34,1,DEN,27,-6.0,45.0,61,1,0,0
2015,15,2015-12-20,RAI,20,1,GNB,30,3.0,47.0,50,1,0,0
2015,15,2015-12-17,RAM,31,1,TAM,23,-2.5,41.0,54,1,0,0
2015,15,2015-12-20,RAV,14,1,KAN,34,6.5,41.0,48,1,0,0
2015,15,2015-12-20,SDG,30,1,MIA,14,-1.5,46.0,44,0,1,0
2015,15,2015-12-20,SEA,30,1,CLE,13,-14.0,43.0,43,0,0,1
2015,15,2015-12-20,SFO,14,1,CIN,24,5.5,40.5,38,0,1,0
2015,15,2015-12-20,WAS,35,1,BUF,25,2.5,44.0,60,1,0,0
2015,16,2015-12-27,ATL,20,1,CAR,13,6.5,47.5,33,0,1,0
2015,16,2015-12-27,BUF,16,1,DAL,6,-6.5,42.0,22,0,1,0
2015,16,2015-12-27,CRD,38,1,GNB,8,-4.5,50.5,46,0,1,0
2015,16,2015-12-28,DEN,20,1,CIN,17,-3.0,39.5,37,0,1,0
2015,16,2015-12-27,DET,32,1,SFO,17,-9.5,42.0,49,1,0,0
2015,16,2015-12-27,KAN,17,1,CLE,13,-10.5,42.5,30,0,1,0
2015,16,2015-12-27,MIA,12,1,CLT,18,-2.5,43.0,30,0,1,0
2015,16,2015-12-27,MIN,49,1,NYG,17,-7.0,44.5,66,1,0,0
2015,16,2015-12-27,NOR,38,1,JAX,27,-3.0,51.5,65,1,0,0
2015,16,2015-12-27,NYJ,26,1,NWE,20,3.0,45.0,46,1,0,0
2015,16,2015-12-27,OTI,6,1,HTX,34,3.5,40.0,40,0,0,1
2015,16,2015-12-26,PHI,24,1,WAS,38,-3.0,48.0,62,1,0,0
2015,16,2015-12-24,RAI,23,1,SDG,20,-6.0,46.5,43,0,1,0
2015,16,2015-12-27,RAV,20,1,PIT,17,10.0,47.0,37,0,1,0
2015,16,2015-12-27,SEA,17,1,RAM,23,-12.0,40.0,40,0,0,1
2015,16,2015-12-27,TAM,21,1,CHI,26,-3.0,45.0,47,1,0,0
2015,17,2016-01-03,ATL,17,1,NOR,20,-5.5,52.5,37,0,1,0
2015,17,2016-01-03,BUF,22,1,NYJ,17,3.0,42.0,39,0,1,0
2015,17,2016-01-03,CAR,38,1,TAM,10,-10.0,46.0,48,1,0,0
2015,17,2016-01-03,CHI,20,1,DET,24,1.0,45.5,44,0,1,0
2015,17,2016-01-03,CIN,24,1,RAV,16,-9.5,41.5,40,0,1,0
2015,17,2016-01-03,CLE,12,1,PIT,28,11.0,46.5,40,0,1,0
2015,17,2016-01-03,CLT,30,1,OTI,24,-4.5,39.0,54,1,0,0
2015,17,2016-01-03,CRD,6,1,SEA,36,-6.5,47.0,42,0,1,0
2015,17,2016-01-03,DAL,23,1,WAS,34,-3.5,39.5,57,1,0,0
2015,17,2016-01-03,DEN,27,1,SDG,20,-10.0,41.5,47,1,0,0
2015,17,2016-01-03,GNB,13,1,MIN,20,-3.0,45.5,33,0,1,0
2015,17,2016-01-03,HTX,30,1,JAX,6,-6.5,45.5,36,0,1,0
2015,17,2016-01-03,KAN,23,1,RAI,17,-7.0,43.0,40,0,1,0
2015,17,2016-01-03,MIA,20,1,NWE,10,9.0,46.5,30,0,1,0
2015,17,2016-01-03,NYG,30,1,PHI,35,-5.0,51.0,65,1,0,0
2015,17,2016-01-03,SFO,19,1,RAM,16,3.5,37.5,35,0,1,0
2016,1,2016-09-11,ATL,24,1,TAM,31,-2.5,46.5,55,1,0,0
2016,1,2016-09-11,CLT,35,1,DET,39,-2.5,51.0,74,1,0,0
2016,1,2016-09-11,CRD,21,1,NWE,23,-9.0,44.5,44,0,1,0
2016,1,2016-09-11,DAL,19,1,NYG,20,-1.0,47.5,39,0,1,0
2016,1,2016-09-08,DEN,21,1,CAR,20,3.0,40.5,41,1,0,0
2016,1,2016-09-11,HTX,23,1,CHI,14,-5.5,43.0,37,0,1,0
2016,1,2016-09-11,JAX,23,1,GNB,27,3.5,47.0,50,1,0,0
2016,1,2016-09-11,KAN,33,1,SDG,27,-6.5,45.5,60,1,0,0
2016,1,2016-09-11,NOR,34,1,RAI,35,-2.5,50.0,69,1,0,0
2016,1,2016-09-11,NYJ,22,1,CIN,23,-1.0,42.0,45,1,0,0
2016,1,2016-09-11,OTI,16,1,MIN,25,2.5,40.0,41,1,0,0
2016,1,2016-09-11,PHI,29,1,CLE,10,-4.0,41.5,39,0,1,0
2016,1,2016-09-11,RAV,13,1,BUF,7,-3.0,44.5,20,0,1,0
2016,1,2016-09-11,SEA,12,1,MIA,10,-10.5,43.5,22,0,1,0
2016,1,2016-09-12,SFO,28,1,RAM,0,2.5,43.0,28,0,1,0
2016,1,2016-09-12,WAS,16,1,PIT,38,2.5,49.0,54,1,0,0
2016,2,2016-09-15,BUF,31,1,NYJ,37,-1.0,40.5,68,1,0,0
2016,2,2016-09-18,CAR,46,1,SFO,27,-12.0,44.5,73,1,0,0
2016,2,2016-09-19,CHI,14,1,PHI,29,-3.0,42.5,43,1,0,0
2016,2,2016-09-18,CLE,20,1,RAV,25,4.0,42.0,45,1,0,0
2016,2,2016-09-18,CRD,40,1,TAM,7,-7.5,49.5,47,0,1,0
2016,2,2016-09-18,DEN,34,1,CLT,20,-6.0,47.0,54,1,0,0
2016,2,2016-09-18,DET,15,1,OTI,16,-6.0,48.0,31,0,1,0
2016,2,2016-09-18,HTX,19,1,KAN,12,1.0,41.5,31,0,1,0
2016,2,2016-09-18,MIN,17,1,GNB,14,1.5,43.0,31,0,1,0
2016,2,2016-09-18,NWE,31,1,MIA,24,-5.5,42.0,55,1,0,0
2016,2,2016-09-18,NYG,16,1,NOR,13,-3.5,54.0,29,0,1,0
2016,2,2016-09-18,PIT,24,1,CIN,16,-3.0,48.0,40,0,1,0
2016,2,2016-09-18,RAI,28,1,ATL,35,-4.0,47.5,63,1,0,0
2016,2,2016-09-18,RAM,9,1,SEA,3,5.5,38.0,12,0,1,0
2016,2,2016-09-18,SDG,38,1,JAX,14,-3.0,47.5,52,1,0,0
2016,2,2016-09-18,WAS,23,1,DAL,27,-3.5,47.0,50,1,0,0
2016,3,2016-09-25,BUF,33,1,CRD,18,5.0,48.0,51,1,0,0
2016,3,2016-09-25,CAR,10,1,MIN,22,-6.0,43.0,32,0,1,0
2016,3,2016-09-25,CIN,17,1,DEN,29,-3.5,42.0,46,1,0,0
2016,3,2016-09-25,CLT,26,1,SDG,22,-1.5,51.5,48,0,1,0
2016,3,2016-09-25,DAL,31,1,CHI,17,-6.5,44.5,48,1,0,0
2016,3,2016-09-25,GNB,34,1,DET,27,-6.0,47.5,61,1,0,0
2016,3,2016-09-25,JAX,17,1,RAV,19,2.5,45.0,36,0,1,0
2016,3,2016-09-25,KAN,24,1,NYJ,3,-3.0,44.5,27,0,1,0
2016,3,2016-09-25,MIA,30,1,CLE,24,-10.0,42.0,54,1,0,0
2016,3,2016-09-26,NOR,32,1,ATL,45,-2.5,54.0,77,1,0,0
2016,3,2016-09-22,NWE,27,1,HTX,0,0.0,38.5,27,0,1,0
2016,3,2016-09-25,NYG,27,1,WAS,29,-3.5,47.0,56,1,0,0
2016,3,2016-09-25,OTI,10,1,RAI,17,1.5,47.0,27,0,1,0
2016,3,2016-09-25,PHI,34,1,PIT,3,3.5,46.5,37,0,1,0
2016,3,2016-09-25,SEA,37,1,SFO,18,-10.5,42.0,55,1,0,0
2016,3,2016-09-25,TAM,32,1,RAM,37,-3.5,40.5,69,1,0,0
2016,4,2016-10-02,ATL,48,1,CAR,33,2.5,48.5,81,1,0,0
2016,4,2016-10-02,CHI,17,1,DET,14,3.0,48.0,31,0,1,0
2016,4,2016-09-29,CIN,22,1,MIA,7,-7.5,46.0,29,0,1,0
2016,4,2016-10-02,CRD,13,1,RAM,17,-10.0,43.5,30,0,1,0
2016,4,2016-10-02,HTX,27,1,OTI,20,-4.0,40.0,47,1,0,0
2016,4,2016-10-02,JAX,30,1,CLT,27,1.0,48.0,57,1,0,0
2016,4,2016-10-03,MIN,24,1,NYG,10,-3.5,42.5,34,0,1,0
2016,4,2016-10-02,NWE,0,1,BUF,16,-3.5,41.0,16,0,1,0
2016,4,2016-10-02,NYJ,17,1,SEA,27,1.0,40.0,44,1,0,0
2016,4,2016-10-02,PIT,43,1,KAN,14,-3.0,48.0,57,1,0,0
2016,4,2016-10-02,RAV,27,1,RAI,28,-3.5,45.0,55,1,0,0
2016,4,2016-10-02,SDG,34,1,NOR,35,-3.5,54.0,69,1,0,0
2016,4,2016-10-02,SFO,17,1,DAL,24,1.0,44.5,41,0,1,0
2016,4,2016-10-02,TAM,7,1,DEN,27,3.5,43.0,34,0,1,0
2016,4,2016-10-02,WAS,31,1,CLE,20,-7.5,48.0,51,1,0,0
2016,5,2016-10-10,CAR,14,1,TAM,17,-6.0,46.5,31,0,1,0
2016,5,2016-10-09,CLE,13,1,NWE,33,10.0,47.5,46,0,1,0
2016,5,2016-10-09,CLT,29,1,CHI,23,-4.0,47.5,52,1,0,0
2016,5,2016-10-09,DAL,28,1,CIN,14,2.5,46.0,42,0,1,0
2016,5,2016-10-09,DEN,16,1,ATL,23,-3.5,44.5,39,0,1,0
2016,5,2016-10-09,DET,24,1,PHI,23,3.5,46.0,47,1,0,0
2016,5,2016-10-09,GNB,23,1,NYG,16,-7.0,49.0,39,0,1,0
